text_id,code_id,code_name,text,original_code,replicated_code,model_code,reason,new_model_code
68,3,CRIT,I called President Putin of Russia to congratulate him on his election victory (in past Obama called him also). The Fake News Media is crazed because they wanted me to excoriate him. They are wrong! Getting along with Russia (and others) is a good thing not a bad thing.......,Yes,Yes,Yes,"The tweet mentions the ""Fake News Media"" and suggests that they are wrong for wanting Trump to criticize Putin. This implies criticism of the media's perspective and therefore qualifies as criticism of another idea.",Yes
68,4,MEDI,I called President Putin of Russia to congratulate him on his election victory (in past Obama called him also). The Fake News Media is crazed because they wanted me to excoriate him. They are wrong! Getting along with Russia (and others) is a good thing not a bad thing.......,Yes,Yes,Yes,"In this tweet, Donald Trump refers to the ""Fake News Media"" and their desire for him to ""excoriate"" Putin. This is a derogatory statement about the news media as a whole. Therefore, the code for derogatory or condescending statements about the news media is ""Yes"".",Yes
68,5,FAMY,I called President Putin of Russia to congratulate him on his election victory (in past Obama called him also). The Fake News Media is crazed because they wanted me to excoriate him. They are wrong! Getting along with Russia (and others) is a good thing not a bad thing.......,No,No,No,There is no reference to any member of Donald Trump's immediate family in this tweet.,No
68,6,PLCE,I called President Putin of Russia to congratulate him on his election victory (in past Obama called him also). The Fake News Media is crazed because they wanted me to excoriate him. They are wrong! Getting along with Russia (and others) is a good thing not a bad thing.......,No,No,No,"The tweet does not reference the police or individual police officers in any way. It is focused on the topic of congratulating President Putin of Russia and the media's reaction to it. Therefore, the ""Does this tweet reference the police?"" code is not applicable.",No
68,7,MAGA,I called President Putin of Russia to congratulate him on his election victory (in past Obama called him also). The Fake News Media is crazed because they wanted me to excoriate him. They are wrong! Getting along with Russia (and others) is a good thing not a bad thing.......,No,No,No,"The tweet does not reference Donald Trump's 2016 campaign slogan ""Make America Great Again"" or any variation of it. The tweet is about congratulating President Putin of Russia and the media's reaction to it. Therefore, the most applicable code is ""No"".",Yes
68,8,CAPT,I called President Putin of Russia to congratulate him on his election victory (in past Obama called him also). The Fake News Media is crazed because they wanted me to excoriate him. They are wrong! Getting along with Russia (and others) is a good thing not a bad thing.......,No,No,Yes,"The tweet contains the word ""Fake"" in all caps, which is a full word in caps and not an acronym. This meets the criteria for a ""Yes"" code in the codebook.",Yes
68,9,INDV,I called President Putin of Russia to congratulate him on his election victory (in past Obama called him also). The Fake News Media is crazed because they wanted me to excoriate him. They are wrong! Getting along with Russia (and others) is a good thing not a bad thing.......,Yes,Yes,Yes,"The tweet references President Putin of Russia, which is a specific individual person. Therefore, the code ""Yes"" is applicable.",Yes
68,10,MARG,I called President Putin of Russia to congratulate him on his election victory (in past Obama called him also). The Fake News Media is crazed because they wanted me to excoriate him. They are wrong! Getting along with Russia (and others) is a good thing not a bad thing.......,No,No,No,The tweet does not reference any marginalized group or groups.,No
68,11,INTN,I called President Putin of Russia to congratulate him on his election victory (in past Obama called him also). The Fake News Media is crazed because they wanted me to excoriate him. They are wrong! Getting along with Russia (and others) is a good thing not a bad thing.......,Yes,Yes,Yes,"The tweet references a conversation with the President of Russia, which is an international leader outside of the USA. Therefore, it falls under the category of referencing international topics outside of the USA.",Yes
68,12,PRTY,I called President Putin of Russia to congratulate him on his election victory (in past Obama called him also). The Fake News Media is crazed because they wanted me to excoriate him. They are wrong! Getting along with Russia (and others) is a good thing not a bad thing.......,No,No,No,"This tweet does not reference any US political parties or ideologies. It is focused on the President's communication with the President of Russia and the media's reaction to it. Therefore, the code for this tweet is ""No"".",No
68,13,IMMG,I called President Putin of Russia to congratulate him on his election victory (in past Obama called him also). The Fake News Media is crazed because they wanted me to excoriate him. They are wrong! Getting along with Russia (and others) is a good thing not a bad thing.......,No,No,No,The tweet does not reference immigration in the US or any related topics. It is focused on Trump's communication with Putin and the media's reaction to it.,No
69,1,HSTG,RT @FLOTUS: Greetings from @WhiteHouse https://t.co/mjuHFqglYz,No,No,No,"There are no hashtags used in this tweet. The only mention is of the White House's Twitter handle, which is not a hashtag. Therefore, the code for ""hashtags used"" would be ""No.""",No
69,2,ATSN,RT @FLOTUS: Greetings from @WhiteHouse https://t.co/mjuHFqglYz,Yes,Yes,Yes,"The tweet includes two at signs (@), one in the retweet indicator (RT @FLOTUS) and one in the mention of the White House (@WhiteHouse). Therefore, the ""Yes"" code is applicable.",Yes
69,3,CRIT,RT @FLOTUS: Greetings from @WhiteHouse https://t.co/mjuHFqglYz,No,No,No,"The tweet is a retweet from the First Lady and does not contain any criticism of another person or idea. Therefore, the code 'No' is most applicable.",No
69,4,MEDI,RT @FLOTUS: Greetings from @WhiteHouse https://t.co/mjuHFqglYz,No,No,No,"The tweet is a retweet from the First Lady's Twitter account and does not contain any statements about the news media or individual journalists. Therefore, the code for derogatory or condescending statements about the news media is ""No"".",No
69,5,FAMY,RT @FLOTUS: Greetings from @WhiteHouse https://t.co/mjuHFqglYz,Yes,No,No,"The tweet does not reference any members of Donald Trump's immediate family, so the code ""No"" is most applicable. The tweet is a retweet from the official Twitter account of the First Lady of the United States, Melania Trump, and includes a video greeting from the White House.",No
69,6,PLCE,RT @FLOTUS: Greetings from @WhiteHouse https://t.co/mjuHFqglYz,No,No,No,"The tweet does not reference the police or individual police officers. It is a retweet from the First Lady and shows a video greeting from the White House. Therefore, the ""police"" code is not applicable.",No
69,7,MAGA,RT @FLOTUS: Greetings from @WhiteHouse https://t.co/mjuHFqglYz,No,No,No,"This tweet does not reference Donald Trump's 2016 campaign slogan ""Make America Great Again"" or any variation of it. It is a retweet from the First Lady and simply includes a greeting from the White House. Therefore, the code for this tweet is ""No"".",No
69,8,CAPT,RT @FLOTUS: Greetings from @WhiteHouse https://t.co/mjuHFqglYz,No,No,No,"The tweet does not contain any words in all capital letters, and the only capital letters present are in the Twitter handles (@FLOTUS and @WhiteHouse) and the link. Therefore, the code for words in all capital letters does not apply.",Yes
69,9,INDV,RT @FLOTUS: Greetings from @WhiteHouse https://t.co/mjuHFqglYz,No,No,Yes,"The tweet includes a tag for @FLOTUS, which refers to the First Lady of the United States, Melania Trump. Therefore, this tweet references an individual person and should be coded as a ""Yes"" for the codebook question.",Yes
69,10,MARG,RT @FLOTUS: Greetings from @WhiteHouse https://t.co/mjuHFqglYz,No,No,No,"The tweet does not reference any marginalized group or individual, and therefore does not meet the criteria for a ""Yes"" code.",No
69,11,INTN,RT @FLOTUS: Greetings from @WhiteHouse https://t.co/mjuHFqglYz,No,No,No,"This tweet does not reference any international topics outside of the USA, other countries, or international leaders. It is a retweet from the First Lady's account and only includes a greeting from the White House.",No
69,12,PRTY,RT @FLOTUS: Greetings from @WhiteHouse https://t.co/mjuHFqglYz,No,No,No,"The tweet does not reference any US political parties or ideologies. It is a retweet from the First Lady's account and simply shows a greeting from the White House. Therefore, it does not warrant a code for political parties.",No
69,13,IMMG,RT @FLOTUS: Greetings from @WhiteHouse https://t.co/mjuHFqglYz,No,No,No,This tweet does not reference immigration in the US in any way. It is a retweet from the First Lady's account showing a video greeting from the White House.,No
70,1,HSTG,Homeland Security @SecNielsen did a fabulous job yesterday at the press conference explaining security at the border and for our country while at the same time recommending changes to obsolete &amp; nasty laws which force family separation. We want “heart” and security in America!,No,No,Yes,"The tweet includes the hashtag #heart, which is not a hyperlink, making it a hashtag used in the tweet. Therefore, the code ""Yes"" is applicable.",No
70,2,ATSN,Homeland Security @SecNielsen did a fabulous job yesterday at the press conference explaining security at the border and for our country while at the same time recommending changes to obsolete &amp; nasty laws which force family separation. We want “heart” and security in America!,Yes,Yes,Yes,"The tweet includes an at sign (@) before the name of the person being mentioned, which is Homeland Security Secretary Kirstjen Nielsen. Therefore, the ""Yes"" code is applicable.",Yes
